Country,Code,Year,Mortality rate,GDP,Homicide,Health expenditure,Universal_healthcare
Bolivia,BOL,2004,5.95,5605.201882,1.088367369,5.21561551,0
Bolivia,BOL,2005,5.6,5749.531649,1.092126192,5.66626332,0
Bolivia,BOL,2006,5.27,5920.709776,1.090208452,5.19483534,0
Bolivia,BOL,2007,4.95,6085.386452,1.093264297,4.96364424,0
Bolivia,BOL,2008,4.66,6351.226211,1.093643644,5.00221817,0
Bolivia,BOL,2009,4.39,6455.96837,1.095065184,5.76173626,0
Bolivia,BOL,2010,4.13,6612.803357,1.10960513,5.44301385,0
Bolivia,BOL,2011,3.89,6844.983783,1.091700019,5.49176327,0
Bolivia,BOL,2012,3.67,7081.386128,1.080993354,5.5569911,0
Bolivia,BOL,2013,3.46,7444.490809,1.067709942,5.9649866,0
Bolivia,BOL,2014,3.27,7730.638402,1.057331799,6.33482729,0
Bosnia and Herzegovina,BIH,1995,1.41,2053.398274,0.390802034,9.02980068,0
Bosnia and Herzegovina,BIH,1996,1.22,3946.668743,0.486572458,10.22157282,0
Bosnia and Herzegovina,BIH,1997,1.15,5344.156967,0.486373366,8.12932882,0
Bosnia and Herzegovina,BIH,1998,1.09,6180.710585,0.492499545,8.14897906,0
Bosnia and Herzegovina,BIH,1999,1.03,6757.74503,0.48109641,8.90972456,0
Bosnia and Herzegovina,BIH,2000,0.99,7114.552765,0.459808986,7.08827392,0
Bosnia and Herzegovina,BIH,2001,0.96,7419.013414,0.438851967,7.16021767,0
Bosnia and Herzegovina,BIH,2002,0.93,7804.168718,0.427846764,7.01047901,0
Bosnia and Herzegovina,BIH,2003,0.92,8110.316438,0.423071812,7.9408288,0
Bosnia and Herzegovina,BIH,2004,0.9,8600.436703,0.407779478,9.0438333,0
Bosnia and Herzegovina,BIH,2005,0.89,9350.944042,0.389013556,8.49615182,0
Bosnia and Herzegovina,BIH,2006,0.86,9856.968882,0.37287228,8.28337432,0
Bosnia and Herzegovina,BIH,2007,0.83,10441.79632,0.367550761,8.37007608,0
Bosnia and Herzegovina,BIH,2008,0.79,11035.03858,0.353161805,8.58190329,0
Bosnia and Herzegovina,BIH,2009,0.75,10755.97112,0.329082337,9.64051655,0
Bosnia and Herzegovina,BIH,2010,0.72,10938.28505,0.313487583,9.57831611,0
Bosnia and Herzegovina,BIH,2011,0.69,11176.87682,0.304792615,9.71201831,0
Bosnia and Herzegovina,BIH,2012,0.67,11257.83507,0.278137876,9.9397549,0
Bosnia and Herzegovina,BIH,2013,0.65,11725.25086,0.258092703,9.46431161,0
Bosnia and Herzegovina,BIH,2014,0.64,12066.58706,0.236261948,9.57201597,0
Botswana,BWA,1995,6.8,9935.453585,0.284283568,4.07625751,0
Botswana,BWA,1996,6.69,10266.24833,0.307952758,4.03790507,0
Botswana,BWA,1997,6.96,10863.27081,0.361371959,4.29532105,0
Botswana,BWA,1998,7.1,10666.32689,0.467371902,3.85635148,0
Botswana,BWA,1999,7.05,11447.33358,0.592711488,3.74391572,0
Botswana,BWA,2000,6.93,11439.9084,0.677532913,4.64378253,0
Botswana,BWA,2001,6.58,11253.94305,0.732740999,5.72932944,0
Botswana,BWA,2002,6.16,11727.1837,0.770374296,6.47357061,0
Botswana,BWA,2003,5.77,12059.20879,0.790588131,4.64786115,0
Botswana,BWA,2004,5.32,12167.01508,0.791708109,5.55872796,0
Botswana,BWA,2005,4.65,12484.23043,0.810386536,5.62371187,0
Botswana,BWA,2006,4.02,13256.97431,0.826019187,4.92953585,0
Botswana,BWA,2007,3.74,14051.54126,0.800914517,4.71306526,0
Botswana,BWA,2008,3.67,14616.00235,0.833399206,5.55037104,0
Botswana,BWA,2009,3.56,13235.95633,0.879141967,6.38817073,0
Botswana,BWA,2010,3.51,14126.38227,0.929042515,5.64265217,0
Botswana,BWA,2011,3.71,14770.43904,0.980526642,5.24916763,0
Botswana,BWA,2012,3.73,15245.98099,1.03347554,6.27218857,0
Botswana,BWA,2013,3.74,16786.09646,1.086869299,5.83806784,0
Botswana,BWA,2014,3.88,17264.3958,1.140506786,5.41200262,0
Brazil,BRA,1995,4.78,11254.26318,4.948873682,6.51076042,1
Brazil,BRA,1996,4.48,11321.38987,5.039303608,6.70694533,1
Brazil,BRA,1997,4.2,11524.11107,5.214610944,6.69245518,1
Brazil,BRA,1998,3.94,11387.62356,5.303025969,6.55967037,1
Brazil,BRA,1999,3.7,11272.7068,5.34945965,6.90990454,1
Brazil,BRA,2000,3.46,11600.94846,5.483272942,7.02774504,1
Brazil,BRA,2001,3.24,11602.4996,5.559940924,7.19063692,1
Brazil,BRA,2002,3.03,11800.84097,5.632541242,7.13005982,1
Brazil,BRA,2003,2.83,11786.33375,5.553050613,6.94296392,1
Brazil,BRA,2004,2.64,12316.37426,5.433890406,7.06793519,1
Brazil,BRA,2005,2.47,12565.94139,5.362674162,8.26702693,1
Brazil,BRA,2006,2.32,12922.15548,5.329334016,8.35570723,1
Brazil,BRA,2007,2.18,13564.9942,5.251600659,8.28058988,1
Brazil,BRA,2008,2.06,14114.97477,5.195242177,8.23798966,1
Brazil,BRA,2009,1.96,13962.25888,5.160706861,8.64909707,1
Brazil,BRA,2010,1.87,14873.20832,5.121917002,8.26736921,1
Brazil,BRA,2011,1.79,15323.33173,5.074844097,8.0901717,1
Brazil,BRA,2012,1.73,15478.78929,5.152183058,8.26089862,1
Brazil,BRA,2013,1.67,15805.22291,5.123951431,8.48312451,1
Brazil,BRA,2014,1.62,15749.51216,5.098849644,8.32283359,1
Brunei,BRN,1995,1.24,72446.90163,0.412327889,2.96502086,1
Brunei,BRN,1996,1.2,72695.15211,0.41249091,3.72384445,1
Brunei,BRN,1997,1.15,69939.97718,0.411894889,3.73573354,1
Brunei,BRN,1998,1.11,67986.13835,0.401058491,4.45519327,1
Brunei,BRN,1999,1.07,68540.82093,0.404672704,3.81591842,1
Brunei,BRN,2000,1.03,69022.88016,0.407810741,3.05392326,1
Brunei,BRN,2001,1,69483.90486,0.407455508,3.05915827,1
Brunei,BRN,2002,0.98,70771.59882,0.401859106,3.03624423,1
Brunei,BRN,2003,0.97,71483.1809,0.392878769,3.09075683,1
Brunei,BRN,2004,0.96,70616.62004,0.397515678,3.00570028,1
Brunei,BRN,2005,0.95,69787.8222,0.400632679,2.62469019,1
Brunei,BRN,2006,0.95,71843.52336,0.39472027,2.24345194,1
Brunei,BRN,2007,0.95,71051.71079,0.403358998,2.31773158,1
Brunei,BRN,2008,0.95,68856.16169,0.404562242,2.22944566,1
Brunei,BRN,2009,0.96,66851.11704,0.403442233,2.84871691,1
Brunei,BRN,2010,0.97,67753.42177,0.396577389,2.73321659,1
Brunei,BRN,2011,0.98,69388.8132,0.383169113,2.24592919,1
Brunei,BRN,2012,1,69090.34149,0.373816307,2.30071015,1
Brunei,BRN,2013,1.02,66715.69265,0.366510036,2.61249972,1
Brunei,BRN,2014,1.04,64190.82415,0.357546605,2.64816289,1
Bulgaria,BGR,1995,1.91,10965.70807,0.417038509,4.75327488,0
Bulgaria,BGR,1996,1.92,11588.8398,0.400754968,4.57258827,0
Bulgaria,BGR,1997,1.93,10004.78104,0.383092037,4.74160776,0
Bulgaria,BGR,1998,1.91,10503.37004,0.361459219,4.66878135,0
Bulgaria,BGR,1999,1.83,9687.746342,0.327936562,5.85566877,0
Bulgaria,BGR,2000,1.74,10201.27812,0.314876075,6.06955519,0
Bulgaria,BGR,2001,1.67,10803.61929,0.294074107,7.23446648,0
Bulgaria,BGR,2002,1.6,11697.95364,0.274697225,7.40609292,0
Bulgaria,BGR,2003,1.52,12398.43536,0.263024023,7.43475437,0
Bulgaria,BGR,2004,1.42,13297.11352,0.251725579,7.08595529,0
Bulgaria,BGR,2005,1.33,14356.01968,0.234956417,7.07978092,0
Bulgaria,BGR,2006,1.24,15449.43509,0.218580592,6.6734753,0
Bulgaria,BGR,2007,1.18,16583.95878,0.208598741,6.41034419,0
Bulgaria,BGR,2008,1.14,17717.12183,0.201888799,6.61156197,0
Bulgaria,BGR,2009,1.11,17229.84948,0.195703845,6.77819389,0
Bulgaria,BGR,2010,1.09,17440.67188,0.181348759,7.24456053,0
Bulgaria,BGR,2011,1.04,17966.15806,0.172464347,6.88297734,0
Bulgaria,BGR,2012,0.99,18134.96084,0.16695298,7.10569778,0
Bulgaria,BGR,2013,0.92,18296.14689,0.162828887,7.93021922,0
Bulgaria,BGR,2014,0.86,18747.37005,0.163731964,8.44291326,0
Burkina Faso,BFA,1995,19.5,1076.468663,0.733118864,4.90774616,0
Burkina Faso,BFA,1996,19.25,1162.451422,0.718448629,5.13518327,0
Burkina Faso,BFA,1997,18.94,1201.950978,0.735002647,5.12841993,0
Burkina Faso,BFA,1998,18.61,1254.137139,0.780081334,5.26031651,0
Burkina Faso,BFA,1999,18.27,1309.40259,0.760322225,5.26786301,0
Burkina Faso,BFA,2000,17.92,1296.74796,0.776945616,5.05909906,0
Burkina Faso,BFA,2001,17.51,1343.543543,0.777115891,4.85203751,0
Burkina Faso,BFA,2002,17.07,1362.280175,0.785320034,5.26139343,0
Burkina Faso,BFA,2003,16.56,1426.616712,0.795933037,5.60978869,0
Burkina Faso,BFA,2004,15.98,1447.503656,0.807581673,6.45328338,0
Burkina Faso,BFA,2005,15.34,1527.022159,0.825916192,6.87238586,0
Burkina Faso,BFA,2006,14.66,1574.730122,0.849030477,6.57889926,0
Burkina Faso,BFA,2007,13.97,1590.83027,0.866189561,6.62938957,0
Burkina Faso,BFA,2008,13.32,1632.948589,0.891676268,6.76855996,0
Burkina Faso,BFA,2009,12.72,1631.193828,0.915240142,7.40543097,0
Burkina Faso,BFA,2010,12.17,1716.358323,0.951545799,7.17005016,0
Burkina Faso,BFA,2011,11.69,1775.779179,0.968754691,5.16945672,0
Burkina Faso,BFA,2012,11.25,1834.543308,1.022712132,5.32688534,0
Burkina Faso,BFA,2013,10.83,1883.79654,1.056845002,5.91240213,0
Burkina Faso,BFA,2014,10.44,1907.949213,1.093580974,4.96026323,0
Burundi,BDI,1995,17.59,947.8222094,0.046217529,4.3744822,0
Burundi,BDI,1996,17.33,861.4828791,0.053527505,4.49703909,0
Burundi,BDI,1997,16.99,839.1968453,0.242362974,4.11362695,0
Burundi,BDI,1998,16.54,870.0438005,0.044465312,4.50070122,0
Burundi,BDI,1999,16.05,850.0469311,0.043545519,4.39141864,0
Burundi,BDI,2000,15.52,828.00046,0.042596004,4.97839061,0
Burundi,BDI,2001,14.96,826.0289412,0.041971407,4.96067407,0
Burundi,BDI,2002,14.38,839.7779004,0.042750777,5.15367588,0
Burundi,BDI,2003,13.79,804.8842137,0.083975948,5.24840706,0
Burundi,BDI,2004,13.14,817.4611585,0.097870786,7.10205754,0
Burundi,BDI,2005,12.44,798.704827,0.048851699,9.83776739,0
Burundi,BDI,2006,11.72,815.0536287,0.058310227,11.49013252,0
Burundi,BDI,2007,10.98,815.9081941,0.15232446,10.02676743,0
Burundi,BDI,2008,10.3,827.7923145,0.0640881,7.85946357,0
Burundi,BDI,2009,9.66,831.5648243,0.067547168,6.96418727,0
Burundi,BDI,2010,9.06,846.1691368,0.069499191,8.82066864,0
Burundi,BDI,2011,8.5,852.5026216,0.072120235,8.57801472,0
Burundi,BDI,2012,7.98,862.715713,0.0747222,8.20755375,0
Burundi,BDI,2013,7.52,877.2729649,0.07662628,8.03161378,0
Burundi,BDI,2014,7.09,886.2354167,0.076903864,7.53556539,0
Cambodia,KHM,1995,11.91,1182.447549,0.353486289,5.38707902,0
Cambodia,KHM,1996,11.98,1214.926365,0.36663946,7.42653701,0
Cambodia,KHM,1997,11.96,1228.299632,0.382192511,6.46012542,0
Cambodia,KHM,1998,11.76,1252.339639,0.385304491,6.02289105,0
Cambodia,KHM,1999,11.35,1377.498652,0.374867755,5.59977223,0
Cambodia,KHM,2000,10.63,1481.656828,0.362581965,5.86525812,0
Cambodia,KHM,2001,9.67,1570.073871,0.353413343,5.70229312,0
Cambodia,KHM,2002,8.67,1642.608037,0.352663649,5.94573973,0
Cambodia,KHM,2003,7.79,1752.041276,0.356577077,6.74284618,0
Cambodia,KHM,2004,7.08,1902.096703,0.361141831,6.43218295,0
Cambodia,KHM,2005,6.48,2120.551717,0.365971908,5.84121965,0
Cambodia,KHM,2006,5.99,2313.343033,0.371788265,4.47935339,0
Cambodia,KHM,2007,5.56,2511.901023,0.378505992,3.7458317,0
Cambodia,KHM,2008,5.15,2640.631628,0.382934859,5.55434947,0
Cambodia,KHM,2009,4.77,2603.583593,0.387325081,6.35516894,0
Cambodia,KHM,2010,4.4,2716.699738,0.389788911,5.95280478,0
Cambodia,KHM,2011,4.06,2862.908046,0.393507554,5.64142819,0
Cambodia,KHM,2012,3.77,3022.596725,0.396159998,6.23920837,0
Cambodia,KHM,2013,3.53,3191.861745,0.393902287,5.93281822,0
Cambodia,KHM,2014,3.33,3364.278069,0.392138278,5.67563855,0
Cameroon,CMR,1995,14.6,2531.468262,0.335712782,3.86124181,0
Cameroon,CMR,1996,14.71,2571.744547,0.338082862,5.16760946,0
Cameroon,CMR,1997,14.76,2635.78983,0.340584654,4.64471655,0
Cameroon,CMR,1998,14.71,2683.497693,0.338511682,4.42322257,0
Cameroon,CMR,1999,14.57,2726.667906,0.336048798,4.43404241,0
Cameroon,CMR,2000,14.34,2750.511165,0.33218753,4.47926062,0
Cameroon,CMR,2001,14.05,2795.872001,0.322891589,4.70069873,0
Cameroon,CMR,2002,13.72,2837.960712,0.318625843,4.86311777,0
Cameroon,CMR,2003,13.37,2889.281185,0.311513433,4.97339975,0
Cameroon,CMR,2004,13.03,3003.250985,0.307561303,4.73054345,0
Cameroon,CMR,2005,12.72,2982.025081,0.309439499,4.75114245,0
Cameroon,CMR,2006,12.41,3002.134719,0.321274138,4.68549975,0
Cameroon,CMR,2007,12.09,3064.124804,0.294842623,4.75670352,0
Cameroon,CMR,2008,11.76,3084.98522,0.30860375,5.17618655,0
Cameroon,CMR,2009,11.43,3067.222499,0.321558033,5.06998858,0
Cameroon,CMR,2010,11.01,3086.221474,0.333286963,5.28483734,0
Cameroon,CMR,2011,10.59,3126.786237,0.340265547,3.96167517,0
Cameroon,CMR,2012,10.17,3180.772335,0.347523306,4.33911457,0
Cameroon,CMR,2013,9.72,3262.763299,0.351125916,4.29309731,0
Cameroon,CMR,2014,9.29,3362.664809,0.352019634,4.10367158,0
Canada,CAN,1997,0.65,34034.45518,0.201645806,8.60408832,1
Canada,CAN,1998,0.64,34697.09058,0.194957705,8.82742133,1
Canada,CAN,1999,0.63,35782.69026,0.19318867,8.72990945,1
Canada,CAN,2000,0.62,37194.3956,0.19254592,8.66856172,1
Canada,CAN,2001,0.62,37309.6498,0.195061748,9.09586921,1
Canada,CAN,2002,0.61,38169.10636,0.195455557,9.36996095,1
Canada,CAN,2003,0.61,39268.21243,0.200002274,9.54031491,1
Canada,CAN,2004,0.61,40426.23133,0.209222051,9.55593893,1
Canada,CAN,2005,0.61,42046.86958,0.222291706,9.57259884,1
Canada,CAN,2006,0.6,43358.18239,0.22610003,9.75077613,1
Canada,CAN,2007,0.59,45888.47633,0.230621033,9.834884,1
Canada,CAN,2008,0.58,45851.63025,0.235037633,10.0314672,1
Canada,CAN,2009,0.57,44003.61704,0.234895078,11.17309256,1
Canada,CAN,2010,0.56,44861.52396,0.234959541,11.20113293,1
Canada,CAN,2011,0.56,45822.59643,0.229650435,10.82129629,1
Canada,CAN,2012,0.55,46126.51389,0.227275305,10.77921223,1
Canada,CAN,2013,0.54,46704.76224,0.221292911,10.66516682,1
Canada,CAN,2014,0.54,47564.60911,0.217805728,10.449582,1
Cape Verde,CPV,1995,5.66,2546.601186,1.702077942,5.28728442,0
Cape Verde,CPV,1996,5.45,2769.275079,1.9189837,4.82373976,0
Cape Verde,CPV,1997,5.12,3010.835457,1.965845885,4.73245519,0
Cape Verde,CPV,1998,4.7,3319.835076,1.996311587,5.23817847,0
Cape Verde,CPV,1999,4.24,3622.653754,2.014893828,4.64854913,0
Cape Verde,CPV,2000,3.81,4065.479414,2.083498085,4.81197137,0
Cape Verde,CPV,2001,3.45,4084.44402,2.12290153,5.18842561,0
Cape Verde,CPV,2002,3.17,4228.513083,2.162593191,5.17292778,0
Cape Verde,CPV,2003,2.98,4336.865171,2.197139581,4.99736722,0
Cape Verde,CPV,2004,2.87,4709.03724,2.23280453,5.06127652,0
Cape Verde,CPV,2005,2.81,4964.79746,2.271745136,4.85837167,0
Cape Verde,CPV,2006,2.79,5291.047556,2.319802214,5.11488034,0
Cape Verde,CPV,2007,2.77,6018.107241,2.292239868,4.30181632,0
Cape Verde,CPV,2008,2.75,6341.204482,2.40437795,3.96261016,0
Cape Verde,CPV,2009,2.7,6185.760917,2.444085198,4.24249163,0
Cape Verde,CPV,2010,2.63,6200.343537,2.50846144,4.8314955,0
Cape Verde,CPV,2011,2.52,6366.128511,2.522396529,4.5981957,0
Cape Verde,CPV,2012,2.39,6353.707704,2.513596493,4.60767994,0
Cape Verde,CPV,2013,2.25,6323.376462,2.470256894,4.29340629,0
Cape Verde,CPV,2014,2.1,6281.793971,2.452890793,4.75969597,0
Central African Republic,CAF,1995,17.45,1098.894561,0.438149585,3.60367411,0
Central African Republic,CAF,1996,17.38,1027.650038,0.44724469,4.49230966,0
Central African Republic,CAF,1997,17.29,1055.257751,0.436875612,3.58946373,0
Central African Republic,CAF,1998,17.2,1078.453826,0.447725708,3.74819755,0
Central African Republic,CAF,1999,17.09,1091.360827,0.457292391,4.07258453,0
Central African Republic,CAF,2000,16.98,1040.103835,0.444111999,4.23554071,0
Central African Republic,CAF,2001,16.84,1062.722306,0.441194546,3.94971705,0
Central African Republic,CAF,2002,16.7,1077.954127,0.448393871,4.16499024,0
Central African Republic,CAF,2003,16.56,998.9999451,0.447498756,4.30920674,0
Central African Republic,CAF,2004,16.42,1037.84467,0.444265449,4.10144818,0
Central African Republic,CAF,2005,16.26,1026.913908,0.447387335,4.29009912,0
Central African Republic,CAF,2006,16.04,1055.087334,0.455552641,3.98872906,0
Central African Republic,CAF,2007,15.79,1082.686648,0.4584869,4.04420573,0
Central African Republic,CAF,2008,15.5,1085.440256,0.457096061,4.30491314,0
Central African Republic,CAF,2009,15.14,1161.190011,0.472351272,3.57683853,0
Central African Republic,CAF,2010,14.76,1201.352197,0.499407972,3.89743425,0
Central African Republic,CAF,2011,14.34,1242.714801,0.614063318,3.73272849,0
Central African Republic,CAF,2012,13.94,1300.28881,0.526176415,3.62284672,0
Central African Republic,CAF,2013,13.58,824.9432757,0.961291222,3.82208893,0
Central African Republic,CAF,2014,13.14,822.6111949,2.030765025,4.20022213,0
Chad,TCD,1995,19.91,940.6824244,0.329384321,5.78536987,0
Chad,TCD,1996,19.68,929.5803706,0.581330401,5.41033448,0
Chad,TCD,1997,19.43,949.080824,0.365845923,5.55698269,0
Chad,TCD,1998,19.15,980.2344499,0.377987785,5.41150051,0
Chad,TCD,1999,18.84,939.2729204,0.392002724,5.8664633,0
Chad,TCD,2000,18.51,897.3470374,0.451493083,6.27665152,0
Chad,TCD,2001,18.17,964.7374808,0.407879712,6.08614845,0
Chad,TCD,2002,17.84,1007.06275,0.410495481,8.33249881,0
Chad,TCD,2003,17.51,1111.604592,0.421497721,5.49054134,0
Chad,TCD,2004,17.16,1430.368325,0.422250266,5.71977487,0
Chad,TCD,2005,16.81,1618.136616,0.430006827,3.91024833,0
Chad,TCD,2006,16.44,1572.482178,0.610743972,3.32174296,0
Chad,TCD,2007,16.06,1569.748832,0.633352486,3.34616501,0
Chad,TCD,2008,15.67,1564.79169,0.466306814,2.9164692,0
Chad,TCD,2009,15.26,1577.669488,0.479917982,3.30677754,0
Chad,TCD,2010,14.86,1732.691584,0.504730443,2.94877337,0
Chad,TCD,2011,14.45,1676.769458,0.515024388,3.16873244,0
Chad,TCD,2012,14.07,1765.194984,0.529198399,3.0003298,0
Chad,TCD,2013,13.68,1804.322522,0.543150874,3.41745392,0
Chad,TCD,2014,13.31,1866.266079,0.556646654,3.6211644,0
Chile,CHL,1995,1.31,13287.86752,1.031734461,5.15357961,0
Chile,CHL,1996,1.25,13990.9264,1.019873037,5.65542143,0
Chile,CHL,1997,1.22,14828.01638,0.991930822,5.77650605,0
Chile,CHL,1998,1.19,15271.47191,0.97694686,6.23410258,0
Chile,CHL,1999,1.15,15022.91552,0.953751135,6.39504662,0
Chile,CHL,2000,1.09,15638.00094,0.9634668,6.39554049,0
Chile,CHL,2001,1.03,15973.61997,0.973750788,6.50868916,0
Chile,CHL,2002,0.98,16293.18583,0.959126887,6.47573804,0
Chile,CHL,2003,0.95,16782.93882,0.936005744,7.33944363,0
Chile,CHL,2004,0.93,17807.17013,0.924924959,6.93393245,0
Chile,CHL,2005,0.91,18634.62644,0.924310384,6.69119625,0
Chile,CHL,2006,0.9,19603.69783,0.889285057,6.18107636,0
Chile,CHL,2007,0.89,20346.74086,0.829422046,6.34524532,0
Chile,CHL,2008,0.89,20840.40421,0.856872412,6.8683536,0
Chile,CHL,2009,0.88,20298.25092,0.847801923,7.39252832,0
Chile,CHL,2010,0.87,21262.46699,0.815737427,6.96860594,0
Chile,CHL,2011,0.85,22337.86056,0.800716882,7.00457914,0
Chile,CHL,2012,0.84,23300.4423,0.773349708,7.23794642,0
Chile,CHL,2013,0.83,24006.81233,0.763805679,7.5312947,0
Chile,CHL,2014,0.81,24173.06494,0.782999378,7.78585767,0
China,CHN,1995,4.74,2391.477116,0.525164909,3.52548646,1
China,CHN,1996,4.55,2601.363426,0.510346309,3.78557264,1
China,CHN,1997,4.35,2812.711135,0.49315678,4.0245977,1
China,CHN,1998,4.14,3004.427342,0.470136041,4.33385163,1
China,CHN,1999,3.92,3206.730026,0.447917894,4.48787053,1
China,CHN,2000,3.68,3451.679231,0.413243372,4.59690987,1
China,CHN,2001,3.42,3712.338132,0.362523118,4.55782328,1
China,CHN,2002,3.15,4024.355697,0.320884149,4.78507297,1
China,CHN,2003,2.88,4400.825183,0.29067117,4.82123292,1
China,CHN,2004,2.63,4817.211845,0.281452934,4.72284375,1
China,CHN,2005,2.4,5334.646639,0.271460485,4.65846996,1
China,CHN,2006,2.19,5979.781712,0.257985245,4.52241742,1
China,CHN,2007,2.01,6795.174012,0.242862482,4.31833293,1
China,CHN,2008,1.85,7412.874363,0.226777723,4.58905193,1
China,CHN,2009,1.71,8069.354638,0.218207848,5.07535532,1
China,CHN,2010,1.58,8884.588031,0.200849252,4.88633979,1
China,CHN,2011,1.46,9686.61529,0.185090815,5.02886408,1
China,CHN,2012,1.35,10397.56142,0.173206349,5.26451547,1
China,CHN,2013,1.25,11149.86756,0.167137189,5.38570406,1
China,CHN,2014,1.16,11917.3385,0.157665825,5.54822768,1
Colombia,COL,1995,2.96,9400.309197,14.40117979,6.75685008,0
Colombia,COL,1996,2.86,9424.096947,14.41448938,8.16065798,0
Colombia,COL,1997,2.76,9580.086741,14.60358534,8.95554088,0
Colombia,COL,1998,2.66,9473.818705,15.33428138,8.72644655,0
Colombia,COL,1999,2.57,8927.730067,15.78330734,8.67188966,0
Colombia,COL,2000,2.49,9042.662791,17.01843741,5.90658511,0
Colombia,COL,2001,2.41,9051.414235,17.20385731,5.96000372,0
Colombia,COL,2002,2.34,9137.464303,17.97050454,5.66898945,0
Colombia,COL,2003,2.27,9356.209684,13.47333813,5.92269295,0
Colombia,COL,2004,2.21,9716.499107,12.36369637,5.37077635,0
Colombia,COL,2005,2.15,10049.12618,10.43538095,5.8158366,0
Colombia,COL,2006,2.08,10586.79488,9.970203123,6.1117047,0
Colombia,COL,2007,2.02,11161.51332,9.355406772,6.25336641,0
Colombia,COL,2008,1.96,11393.20223,9.178895128,6.61993597,0
Colombia,COL,2009,1.9,11395.56214,9.302893382,7.01240715,0
Colombia,COL,2010,1.84,11783.29991,9.003135326,6.75752454,0
Colombia,COL,2011,1.78,12480.54655,8.660606497,6.63578902,0
Colombia,COL,2012,1.72,12852.6257,8.401672434,6.93347013,0
Colombia,COL,2013,1.67,13390.4852,8.132494936,6.8432,0
Colombia,COL,2014,1.61,13852.24205,6.69905637,7.20129855,0
Comoros,COM,1995,10.72,2751.164083,0.770458124,4.61334969,0
Comoros,COM,1996,10.52,2642.093769,0.777488814,4.48025047,0
Comoros,COM,1997,10.33,2675.582616,0.841008102,4.49258244,0
Comoros,COM,1998,10.2,2639.297729,1.684412201,4.04421255,0
Comoros,COM,1999,10.11,2621.566381,0.937283592,3.8681088,0
Comoros,COM,2000,10.04,2833.591016,0.94983578,3.55560015,0
Comoros,COM,2001,9.99,2829.083472,0.985403025,2.85941954,0
Comoros,COM,2002,9.96,2825.800985,1.001693575,3.38792052,0
Comoros,COM,2003,9.9,2817.312764,1.036912927,3.64985651,0
Comoros,COM,2004,9.8,2804.003873,1.059035431,3.95907616,0
Comoros,COM,2005,9.63,2815.702121,1.077255457,4.31649402,0
Comoros,COM,2006,9.42,2821.938477,1.106603989,4.57135897,0
Comoros,COM,2007,9.18,2777.142236,1.118720273,4.93045333,0
Comoros,COM,2008,8.94,2819.658741,1.166457006,5.13058242,0
Comoros,COM,2009,8.69,2840.632898,1.134184807,3.8159446,0
Comoros,COM,2010,8.44,2878.26971,1.195848991,5.82480352,0
Comoros,COM,2011,8.16,2924.685517,1.178495659,6.09705013,0
Comoros,COM,2012,7.91,2946.202224,1.210943146,7.10723668,0
Comoros,COM,2013,7.68,3005.510857,1.21308583,6.50938357,0
Comoros,COM,2014,7.43,2996.379345,1.230913735,6.74764314,0
Congo,COG,1995,10.44,4513.768788,0.551472714,3.16306069,0
